,,East,,Central,,West,
10,8/10/2022,https://gist.github.com/2dbc15d72675714ae7f0f65187eb03ea,https://youtu.be/s5Fd4wz12K4,https://gist.github.com/f88730d4953cf4097789fc7e4c046f3f,https://youtu.be/rR9UIx9ig58,https://gist.github.com/dd7f96449781d8fea62484b98c9ba022,https://youtu.be/qdNFeaiOmJQ
11,8/11/2022,https://gist.github.com/1b20f5268779921ed7ef76f5331cce16,https://youtu.be/wk0H7vJ6Ogk,https://gist.github.com/dff7f38b109219556c4f8f6de38c90f8,https://youtu.be/-QArvvw3WoY,https://gist.github.com/6e13e26885031875ee0c53e2292f20ab,https://youtu.be/Mwtvz7QeqG0
12,8/12/2022,https://gist.github.com/58d14b3ddbdb14fc95548e24e064d509,https://youtu.be/Qp-ezlUd9bE,https://gist.github.com/1d48a9f74df81fddbeeae793db7e38ef,https://youtu.be/-fGTy5qELxE,https://gist.github.com/c761c78b1c16230e5782d14e247930fe,https://youtu.be/uUe7p07eG7Q
13,8/13/2022,https://gist.github.com/a7a603f6292b7386e5507a087db6d94e,https://youtu.be/4_V89gy9a0c,https://gist.github.com/d268495310cba444fa08a485e62a5d5c,https://youtu.be/b-TcYosTSog,https://gist.github.com/4dc5d939169a64f7650022670521f625,https://youtu.be/PX3Yv44SPw8
14,8/14/2022,https://gist.github.com/0e824c20595fdebd8340ea4942a63543,https://youtu.be/B5OY5lLN4cw,,,https://gist.github.com/a44a1abeba52ee2d77cc3986841900ee,https://youtu.be/twM7V87vjpo
15,8/15/2022,https://gist.github.com/5b2d7976108afec8d9df9ff32c8dbd34,https://youtu.be/Uyz7f2A8ldU,https://gist.github.com/34537f2952a7bceef60b11d95b5594d2,https://youtu.be/PU9atXeRscE,https://gist.github.com/50dd44593568d794a652af7e08743028,https://youtu.be/UTzaXAqPpgE
16,8/16/2022,https://gist.github.com/a89ca249f687569d7067bea55b3f786c,https://youtu.be/99lUytolkxY,https://gist.github.com/7ee8ecb0a8ab7117304bbbce77acf0b1,https://youtu.be/SS5d18dDruE,https://gist.github.com/96757f037bb02650a45e3010f3e882b3,https://youtu.be/xYt-pFK70YM
17,8/17/2022,https://gist.github.com/d6e46314aee4addace2e702d50df727f,https://youtu.be/F7XuamG4Prg,https://gist.github.com/e207e25fd1cfd7efd78f6fcf53aee87f,https://youtu.be/9ZPxrh1Q-J8,https://gist.github.com/e0765430ffea25b7c77cb9320c3f955d,https://youtu.be/fL9jTlpCG5I
18,8/18/2022,https://gist.github.com/6b5c50c3abfe8acc72e4bf9443cc5e98,https://youtu.be/IWdZH4ALVNU,https://gist.github.com/a0c3578085cd5af2e33aaf91f1dfc664,https://youtu.be/xH3KME2uV6E,https://gist.github.com/ca9f93dde2fabf7ba685a375482257b0,https://youtu.be/EQt8RWwRzHM
19,8/19/2022,https://gist.github.com/90f1266bb6b235a7f61fa22cd654aa05,https://youtu.be/RyXUOQGtNKg,https://gist.github.com/454cd2c9cdac08ab7eefcd7c9b129b68,https://youtu.be/MVRf1Bwg4MM,https://gist.github.com/2635d7ab7fd1a0e5ffd54888a6f56d38,https://youtu.be/owlNb6DZbBg
20,8/20/2022,https://gist.github.com/5815068ba42a31478ce7579faa858196,https://youtu.be/fynn6Qbz_vk,,,https://gist.github.com/3801ed30e6d6076caeae29d3255a47f7,https://youtu.be/IctOWRXJq-M
21,8/21/2022,https://gist.github.com/4f828ee9c4777c70d709d0528e75539e,https://youtu.be/AKJml2xvjjE,https://gist.github.com/9958b15b09735b92c41079759b499e2b,https://youtu.be/W6owRsHsEZE,https://gist.github.com/0b9fe713fe9d018adedfba193dfbb724,https://youtu.be/FREcU4ihT34
22,8/22/2022,https://gist.github.com/6b0a50ea836a935084bcb978dcc06c26,,https://gist.github.com/3f4ec0186999ec66b4e51e1abe5f4dd1,https://youtu.be/F9ve5yStKXo,https://gist.github.com/ca4a3811a3074306ca5bba4e26b05391,https://youtu.be/bkjPVuP1SkI
23,8/23/2022,https://gist.github.com/6f9afcb3016559b6a72f999b51ec06b7,https://youtu.be/L3unCYKsPWw,https://gist.github.com/9eb5c1587b5ed6a4a7df7fa469ad2a38,https://youtu.be/3TC2bp6-wEY,https://gist.github.com/8c9a800ada0781d6dc522ee3a1d554c7,https://youtu.be/KJMuo2vVI_I
24,8/24/2022,https://gist.github.com/d6da4db55644cbbbbc0ebc812f029a6d,https://youtu.be/fDRXnDA9dKU,https://gist.github.com/2f7a25cd3361a1e652fac46cd246e4a5,https://youtu.be/Wh8vLvkzliI,https://gist.github.com/62cbb6d11e7482ca5cc992602740696f,https://youtu.be/VnE7nZqSCgE
25,8/25/2022,https://gist.github.com/132ca94ba553444583c9a84d94ac4ada,https://youtu.be/IfVT652gISE,https://gist.github.com/9ed6d2ffa992a358c30523f437001e76,https://youtu.be/mtNjc8NF_Vw,https://gist.github.com/fa6c7948f37e3bce41671badc1dba066,https://youtu.be/Be-C2mp3g2s
26,8/26/2022,https://gist.github.com/d49ecb95ab8eacdc99e3ccf591ce8602,https://youtu.be/Jqlihr8p40g,https://gist.github.com/ff136c138758cc5f22735684cc5f3486,https://youtu.be/Mb-Ojal9Djs,https://gist.github.com/a57e47d5e63b8945ae9065cd7fc3607a,https://youtu.be/8jIyArSzx2o
Championship,8/27/2022,https://gist.github.com/dafd07028568fef3fdff0d3943fa7b8f,https://youtu.be/-D8BBazBu30,https://gist.github.com/6d84960331177803b7b827caec1ba641,https://youtu.be/opbgG5NCw3c,https://gist.github.com/8178597b25d986eca9a22f9f3ce3536c,https://youtu.be/nS7ka6mLKHc
